Date,OpenTechm,HighTechm,LowTechm,CloseTechm,VolumeTechm
17-07-2019 03:45,675.5,686.5,674.9,684.3,713062
17-07-2019 04:45,684.3,687.5,683,686.8,367934
17-07-2019 05:45,686.8,689.45,686.15,688.95,404050
17-07-2019 06:45,688.95,690.8,687.35,689.75,438598
17-07-2019 07:45,689.7,695.25,688.2,693.1,693366
17-07-2019 08:45,693.1,693.8,690,691.8,428403
17-07-2019 09:45,691.5,691.55,690,690.8,222822
18-07-2019 03:45,687.3,687.3,680.1,682.35,646004
18-07-2019 04:45,682.3,685.6,680.55,685.5,327975
18-07-2019 05:45,685.4,690.3,683.95,690,484199
18-07-2019 06:45,690,694.25,687.3,691.5,495195
18-07-2019 07:45,691.6,691.8,689,689.65,217288
18-07-2019 08:45,689.65,691.55,685.3,685.75,486312
18-07-2019 09:45,685.7,688.1,685.3,686.3,324146
19-07-2019 03:45,686.85,691.45,678.65,680.6,415678
19-07-2019 04:45,680.55,680.95,669.5,670.75,298220
19-07-2019 05:45,670.75,674,664.5,672.85,487833
19-07-2019 06:45,672.85,673.9,668.3,669.1,162483
19-07-2019 07:45,669,672.65,668.25,669.8,122781
19-07-2019 08:45,669.95,676.85,669.75,675.05,312750
19-07-2019 09:45,675,676.35,674.6,675.05,202876
22-07-2019 03:45,674.35,678.95,670.55,676.1,336830
22-07-2019 04:45,676.1,677.15,673.1,673.6,193891
22-07-2019 05:45,673.7,676.9,673.6,674.2,103145
22-07-2019 06:45,674.25,675.6,670.65,671.7,185818
22-07-2019 07:45,671.7,673.45,671.35,672.75,129473
22-07-2019 08:45,672.8,675.05,671,673.55,243734
22-07-2019 09:45,673.45,673.6,670,671.95,87361
23-07-2019 03:45,673.25,675.55,668.85,673.95,285734
23-07-2019 04:45,674.05,675,667.85,668.75,211355
23-07-2019 05:45,668.75,669.3,666.15,667.2,177899
23-07-2019 06:45,667.3,669.9,666.2,668.85,158291
23-07-2019 07:45,669,671.7,668.8,670.2,166217
23-07-2019 08:45,670.3,671.8,666.5,670.2,239982
23-07-2019 09:45,670.4,673.5,669.05,671.2,219014
24-07-2019 03:45,670.75,679.8,668.05,668.9,725947
24-07-2019 04:45,668.9,672.65,668,668.75,246885
24-07-2019 05:45,668.75,670.2,665.1,666.1,299767
24-07-2019 06:45,666.1,668.05,663.6,663.75,289532
24-07-2019 07:45,663.7,665.15,657.85,659.6,404194
24-07-2019 08:45,659.6,660,651.5,658.85,714528
24-07-2019 09:45,658.85,665,658.85,662.75,378054
25-07-2019 03:45,648.4,651.95,641.75,650,592862
25-07-2019 04:45,650,650.9,647.35,650.55,219544
25-07-2019 05:45,650.7,651.6,649.6,650,184595
25-07-2019 06:45,650.3,654.25,649.85,652.25,296466
25-07-2019 07:45,652.25,655,651.5,654,272533
25-07-2019 08:45,654.05,657.65,649.45,650.3,720570
25-07-2019 09:45,650.15,656.25,650,652.5,454560
26-07-2019 03:45,649.7,649.75,644.2,645.15,335664
26-07-2019 04:45,645.35,647.6,643.5,646,279670
26-07-2019 05:45,646,646.65,644,644.85,181149
26-07-2019 06:45,644.85,646.2,643.7,645.85,174131
26-07-2019 07:45,645.9,646,642,642.35,231178
26-07-2019 08:45,642.3,644.35,641.1,643.1,283345
26-07-2019 09:45,643.05,644.95,642.85,643.5,148119
29-07-2019 03:45,641.15,654.65,641.15,650.75,540209
29-07-2019 04:45,650.75,653.8,644.25,647.3,456191
29-07-2019 05:45,647.15,647.95,644,645.6,261876
29-07-2019 06:45,645.4,646.9,644.4,646,213129
29-07-2019 07:45,645.8,646.8,644,645.9,206582
29-07-2019 08:45,645.9,648.6,644.15,646.25,642193
29-07-2019 09:45,646.25,646.7,642.1,644,185942
30-07-2019 03:45,644.95,650.2,642.35,644.75,511208
30-07-2019 04:45,644.6,645.35,639.15,640.7,224646
30-07-2019 05:45,640.6,640.6,633.4,639.5,350730
30-07-2019 06:45,640,641.1,634.55,639.8,628237
30-07-2019 07:45,640,643,638.85,641.35,456488
30-07-2019 08:45,641.35,642,637.8,640.85,454188
30-07-2019 09:45,640.85,642,639.3,640.9,253086
31-07-2019 03:45,626,626,609.2,620,2622764
31-07-2019 04:45,620,620.3,616.45,618.05,936828
31-07-2019 05:45,618,619,617,618,617529
31-07-2019 06:45,618,628.9,607.7,624.35,2254743
31-07-2019 07:45,624.35,631.4,622.2,626.8,1220440
31-07-2019 08:45,626.75,638.45,626.55,637.05,1453686
31-07-2019 09:45,636.85,639.65,633.05,636.25,531000
01-08-2019 03:45,632.5,632.95,623.3,628.2,639006
01-08-2019 04:45,628.25,630.9,625.4,626,384837
01-08-2019 05:45,625.95,626.7,622.75,623.55,324651
01-08-2019 06:45,623.6,627.1,620.7,621.45,418893
01-08-2019 07:45,621.45,622.95,619,621.8,473561
01-08-2019 08:45,621.8,627.6,620.5,626,1382712
01-08-2019 09:45,626,627.75,624.5,625.65,356769
02-08-2019 03:45,625,625.65,618.4,623,466256
02-08-2019 04:45,623,627,622,625.55,307191
02-08-2019 05:45,625.55,631.15,623.5,630.05,351542
02-08-2019 06:45,630.1,632,628.55,629.5,246441
02-08-2019 07:45,629.45,637.4,629,637.4,335499
02-08-2019 08:45,637.35,638.15,631.4,636.25,331931
02-08-2019 09:45,636.25,638.9,635.55,636.15,133173
05-08-2019 03:45,631.2,637.2,625.95,628.1,377439
05-08-2019 04:45,628.1,636.6,625.35,635.2,292741
05-08-2019 05:45,635.2,643.7,634.6,638.8,499297
05-08-2019 06:45,638.8,643.2,635,643,496386
05-08-2019 07:45,643,646.4,642.6,643,526151
05-08-2019 08:45,643,648.3,642.95,647.95,638500
05-08-2019 09:45,648,650.7,647.9,649.85,308302
06-08-2019 03:45,651,659.4,650.6,655.6,1518942
06-08-2019 04:45,655.45,664.55,652.65,663.8,1019286
06-08-2019 05:45,663.7,673,662.35,673,1408986
06-08-2019 06:45,673,679.85,671.5,676.6,1150291
06-08-2019 07:45,676.55,676.55,670.4,674.45,820533
06-08-2019 08:45,674.65,676,667.5,669.6,972604
06-08-2019 09:45,669.6,675.65,669,673.3,329454
07-08-2019 03:45,671.95,678.5,670.3,675.35,712943
07-08-2019 04:45,675.35,677.8,675,676.85,229233
07-08-2019 05:45,676.75,677.6,674.35,675.95,312985
07-08-2019 06:45,675.95,676.45,672.8,675.15,416280
07-08-2019 07:45,675.15,676.5,674.5,675.5,486653
07-08-2019 08:45,675.5,677,673.45,673.5,796383
07-08-2019 09:45,673.5,676.55,671,674.45,282271
08-08-2019 03:45,674.45,677.95,665,666.7,833188
08-08-2019 04:45,666.4,673.45,665.5,673.25,384276
08-08-2019 05:45,673.35,675,671.55,673.3,261803
08-08-2019 06:45,673.5,676,673.3,675.45,190275
08-08-2019 07:45,675.45,681.35,674.45,679.2,350335
08-08-2019 08:45,679.2,683.9,675.65,680.45,534769
08-08-2019 09:45,680.45,682.6,680,680.2,151432
09-08-2019 03:45,679.75,680.55,672.8,677.9,779983
09-08-2019 04:45,677.9,679.1,677.15,677.8,353913
09-08-2019 05:45,677.6,680.75,677.2,679.65,203336
09-08-2019 06:45,679.65,680.05,676.95,677.5,693414
09-08-2019 07:45,677.5,678.9,677.15,678.1,465082
09-08-2019 08:45,678.25,678.4,660,662.7,999628
09-08-2019 09:45,662.7,665.9,662.25,662.95,245283
13-08-2019 03:45,662.5,662.5,642,643.05,668649
13-08-2019 04:45,642.8,647.4,642.3,646.25,303088
13-08-2019 05:45,646.25,648.4,645.3,645.3,261848
13-08-2019 06:45,645.35,645.35,640.35,643.1,330015
13-08-2019 07:45,643.05,643.1,641,641.9,321774
13-08-2019 08:45,641.9,642.6,636.55,637.25,534156
13-08-2019 09:45,637.2,643.5,636,639.15,292696
14-08-2019 03:45,639.35,647.65,639.15,647.2,490292
14-08-2019 04:45,647.2,658,647.15,657.95,454495
14-08-2019 05:45,657.95,660.45,654.1,655.95,415952
14-08-2019 06:45,655.9,662.5,655.2,661.35,319900
14-08-2019 07:45,661.35,662.4,658.65,661.05,282283
14-08-2019 08:45,660.9,661.3,657.05,657.9,464241
14-08-2019 09:45,657.9,661.75,656.75,659.15,196324
16-08-2019 03:45,656.9,658,647.7,650.15,890590
16-08-2019 04:45,650.05,650.95,646.15,650.8,332993
16-08-2019 05:45,650.8,654.9,649.3,652.55,311232
16-08-2019 06:45,652.5,652.8,649.65,651.1,265563
16-08-2019 07:45,651.05,654.9,650.5,654.8,445007
16-08-2019 08:45,654.8,660.6,652.9,658.8,623688
16-08-2019 09:45,658.8,660.95,657.25,659.05,196513
19-08-2019 03:45,662,671.15,661.5,670.6,1012653
19-08-2019 04:45,670.6,670.9,666,668.4,284874
19-08-2019 05:45,668.2,668.95,665.9,667.45,200553
19-08-2019 06:45,667.45,670.5,666.35,669.55,231888
19-08-2019 07:45,669.65,673.95,668.1,669.75,404737
19-08-2019 08:45,669.8,670.8,667,670.1,434854
19-08-2019 09:45,670.15,674.35,669.35,670.35,298519
20-08-2019 03:45,674.05,680,667.1,671.15,1036355
20-08-2019 04:45,671.55,675.9,668.55,669.15,370817
20-08-2019 05:45,669.25,670.3,665.25,666.6,352717
20-08-2019 06:45,666.6,673.25,664.65,670.55,1016800
20-08-2019 07:45,670.6,672.45,668.35,669.8,259969
20-08-2019 08:45,669.9,671.25,666.25,667.55,530067
20-08-2019 09:45,667.55,671.45,666.75,668.9,342101
21-08-2019 03:45,671.5,675,669.3,671.3,536151
21-08-2019 04:45,671.3,672.5,671,672.2,179807
21-08-2019 05:45,672.2,672.35,671.55,672.2,245102
21-08-2019 06:45,672.2,672.9,671.55,672.05,166395
21-08-2019 07:45,672,673.75,671.8,673.45,224779
21-08-2019 08:45,673.3,673.8,670.7,672,479626
21-08-2019 09:45,672,674.85,671,672.8,271000
22-08-2019 03:45,0,672.8,0,0,529827
22-08-2019 04:45,0,672.8,0,0,274068
22-08-2019 05:45,0,672.8,0,0,219768
22-08-2019 06:45,0,672.8,0,0,523234
22-08-2019 07:45,0,672.8,0,0,302251
22-08-2019 08:45,0,672.8,0,0,1078361
22-08-2019 09:45,0,682.75,0,682.75,423858
23-08-2019 03:45,684.45,691.5,681.25,690.1,1626967
23-08-2019 04:45,690.1,694.25,688.1,690,771433
23-08-2019 05:45,690.05,691.7,689.7,690.4,311529
23-08-2019 06:45,690.3,691.3,688.55,689.45,2784139
23-08-2019 07:45,689.45,690.7,686.4,686.65,495373
23-08-2019 08:45,686.65,686.8,679.5,682.95,565166
23-08-2019 09:45,683,689,682.05,683.85,453564
26-08-2019 03:45,689.8,689.8,670.2,672.5,445002
26-08-2019 04:45,672.5,678.4,671.35,677.65,170347
26-08-2019 05:45,678,684.75,677.2,682.15,116326
26-08-2019 06:45,682.2,688.95,682,688.3,260902
26-08-2019 07:45,688.1,690.8,688,690,269390
26-08-2019 08:45,690,692.25,688.65,690.9,366585
26-08-2019 09:45,690.95,693,689.1,691.15,136401
27-08-2019 03:45,688.1,689,679.15,684.25,483336
27-08-2019 04:45,684.15,685.8,682,683.05,301334
27-08-2019 05:45,683.25,687.9,682.65,686.85,260116
27-08-2019 06:45,686.85,689,684.3,684.45,192725
27-08-2019 07:45,684.2,685.8,682.55,683.8,208253
27-08-2019 08:45,683.8,684.55,674.4,675.8,1050175
27-08-2019 09:45,675.7,676.35,673.7,676.35,0
28-08-2019 03:45,676.05,685.35,676.05,683.85,326693
28-08-2019 04:45,683.85,687.2,683.25,686.85,241237
28-08-2019 05:45,686.85,688.35,685,685,204028
28-08-2019 06:45,685.05,685.05,681.05,684.4,284122
28-08-2019 07:45,684.4,684.45,682.05,684.1,123691
28-08-2019 08:45,684,688.55,682.6,688.5,637013
28-08-2019 09:45,688.45,693.45,686.8,688.7,929614
29-08-2019 03:45,685.05,690,681,683.95,317135
29-08-2019 04:45,683.9,689,683.8,687.5,107916
29-08-2019 05:45,687.5,691.45,686.95,687,281013
29-08-2019 06:45,686.95,690.5,685.5,689.9,193341
29-08-2019 07:45,689.7,693.1,688.25,692.65,231541
29-08-2019 08:45,692.55,694,688.75,689.95,653948
29-08-2019 09:45,689.95,692.65,688.85,691.15,1000529
30-08-2019 03:45,693,693.65,676.5,677.85,689972
30-08-2019 04:45,677.85,680.05,676.35,678.45,467003
30-08-2019 05:45,678.65,687.15,678.45,686.8,329085
30-08-2019 06:45,686.8,686.9,684.4,684.65,239340
30-08-2019 07:45,684.7,691.15,684.35,691,264993
30-08-2019 08:45,691,693.55,686,692.1,790595
30-08-2019 09:45,692.1,700.35,692,693.65,284470
03-09-2019 03:45,698.65,716.85,698.1,712.15,1513373
03-09-2019 04:45,711.65,713.35,707.5,713,1138818
03-09-2019 05:45,713,714,710,710.65,384944
03-09-2019 06:45,710.65,712.5,708.55,712.05,343508
03-09-2019 07:45,712.1,712.75,705.6,709.45,547360
03-09-2019 08:45,709.55,711.7,703.05,706.5,795444
03-09-2019 09:45,706.55,706.55,701.7,704.5,315244
04-09-2019 03:45,705.25,709.15,698.2,701.05,502150
04-09-2019 04:45,701,701.85,699.1,700.7,182037
04-09-2019 05:45,700.7,701.75,699.1,699.5,144747
04-09-2019 06:45,699.5,700.35,692.2,700.2,335850
04-09-2019 07:45,700.3,700.7,695.9,699.85,220959
04-09-2019 08:45,699.8,705.15,696,705.15,478070
04-09-2019 09:45,704.5,704.85,701.1,703.75,159442
05-09-2019 03:45,710,710,697.55,699.15,375339
05-09-2019 04:45,699.15,701.7,697.7,698.75,332972
05-09-2019 05:45,698.75,699.9,694,698,225174
05-09-2019 06:45,698.1,699.25,694.95,695.75,185715
05-09-2019 07:45,695.7,695.75,692.3,692.95,201799
05-09-2019 08:45,692.9,696.5,691.1,695.85,426026
05-09-2019 09:45,695.85,696.1,693.55,695.45,256927
06-09-2019 03:45,716.95,732.55,716.7,729.75,4020385
06-09-2019 04:45,729.9,734.35,722.9,726,3073210
06-09-2019 05:45,725.75,725.85,719.3,719.65,1009946
06-09-2019 06:45,719.65,723.8,718.1,720.3,603618
06-09-2019 07:45,720.35,722.6,718,721.75,605345
06-09-2019 08:45,721.75,724.95,720.4,720.7,872046
06-09-2019 09:45,720.45,723.1,719.15,721.75,419400
09-09-2019 03:45,723,723,712.5,713,464458
09-09-2019 04:45,713,715.2,712.8,714,169052
09-09-2019 05:45,714.05,714.9,711.6,713.2,158929
09-09-2019 06:45,712.95,713.9,711.05,712.75,168713
09-09-2019 07:45,712.85,713.4,710,710.55,161350
09-09-2019 08:45,710.55,713.4,710.2,712.95,354832
09-09-2019 09:45,712.9,715,711.85,712.9,270721
11-09-2019 03:45,718,722.5,702,702.15,729849
11-09-2019 04:45,702.35,706.3,702.05,704.5,263352
11-09-2019 05:45,704.4,705.35,703.35,703.85,319956
11-09-2019 06:45,703.8,704.65,702,702.7,254983
11-09-2019 07:45,702.6,707.5,701.25,706.25,474013
11-09-2019 08:45,706.25,706.4,702.75,704.4,369306
11-09-2019 09:45,704.35,704.55,702.1,703.7,284146
12-09-2019 03:45,702,709.2,697,697.2,579218
12-09-2019 04:45,697.2,699.8,697,698.1,287050
12-09-2019 05:45,698.1,701.9,694,700.7,579614
12-09-2019 06:45,700.75,701.45,699.9,701,819986
12-09-2019 07:45,700.85,703.15,700.05,702.2,446793
12-09-2019 08:45,702.2,708.4,701.75,705.7,446963
12-09-2019 09:45,705.7,706,704,705.55,120055
13-09-2019 03:45,705.15,711.25,701,704.8,388962
13-09-2019 04:45,704.85,707.7,703,707.25,120470
13-09-2019 05:45,707.1,708.2,705.1,707.35,71532
13-09-2019 06:45,707.45,707.7,704.5,707,63980
13-09-2019 07:45,707,710.45,706.85,709.5,141988
13-09-2019 08:45,709.3,710.4,708,710.3,162976
13-09-2019 09:45,710.3,711,707.7,709.5,119362
16-09-2019 03:45,711.7,723.2,711.5,715.1,648267
16-09-2019 04:45,715.1,716.4,712.95,714.25,391838
16-09-2019 05:45,714.2,715.8,713.75,714.5,168820
16-09-2019 06:45,714.5,715,711.05,714.25,301384
16-09-2019 07:45,713.9,716.5,713.8,716.1,245882
16-09-2019 08:45,716.1,720,715.8,719.5,549350
16-09-2019 09:45,719.5,720.3,718.6,719.45,191906
17-09-2019 03:45,719.45,719.9,706,707.25,0
17-09-2019 04:45,707.45,708.65,702.5,703.2,307668
17-09-2019 05:45,703.1,704.9,700,700.05,453448
17-09-2019 06:45,700.1,701.95,699.15,700.6,442526
17-09-2019 07:45,700.7,704.9,700.45,704.3,484808
17-09-2019 08:45,704.3,706,703.55,705.1,586034
17-09-2019 09:45,705.2,710,704.95,705.95,298859
18-09-2019 03:45,710,712,701.9,711.65,0
18-09-2019 04:45,711.65,713.7,707.45,709.2,190775
18-09-2019 05:45,709.2,712.3,709,710.8,137542
18-09-2019 06:45,710.8,712,709.5,711.2,112790
18-09-2019 07:45,711.2,712.8,709.55,711.9,243734
18-09-2019 08:45,711.95,717.9,711,717.05,468137
18-09-2019 09:45,717.05,718.05,716.4,716.75,154174
19-09-2019 03:45,711.25,712,702.35,707.3,0
19-09-2019 04:45,707.25,708.35,704,707.5,166596
19-09-2019 05:45,707.1,708.9,705.5,705.7,104574
19-09-2019 06:45,705.85,706.5,700.65,700.8,184155
19-09-2019 07:45,700.8,705,700,704.05,237757
19-09-2019 08:45,703.95,706,702.25,704.35,181447
19-09-2019 09:45,704.35,704.6,701.05,701.35,149277
20-09-2019 03:45,701.3,704.85,699.55,702.5,0
20-09-2019 04:45,702.45,716.1,700.3,711.9,381588
20-09-2019 05:45,711.9,713.8,700.5,704.55,470816
20-09-2019 06:45,704.5,704.5,700,700.75,462330
20-09-2019 07:45,700.85,702.05,698.5,699.95,405561
20-09-2019 08:45,700,702.85,698,701,812916
20-09-2019 09:45,700.9,702.3,699,700.85,482766
23-09-2019 03:45,703,704.5,675.8,688.95,0
23-09-2019 04:45,688.55,690.25,681.9,683.05,272453
23-09-2019 05:45,683.75,691.85,683.1,684.9,318057
23-09-2019 06:45,684.9,690.5,683.55,683.9,145366
23-09-2019 07:45,683.95,685.9,682.1,682.75,167914
23-09-2019 08:45,683,684.9,681.25,682.1,255589
23-09-2019 09:45,682.1,687.8,681,687.8,108102
24-09-2019 03:45,686.05,696.5,683.7,693.15,0
24-09-2019 04:45,693.2,702.25,693.05,697.1,595356
24-09-2019 05:45,697.05,703.95,697.05,700.3,418000
24-09-2019 06:45,700.35,704,699.25,703,264834
24-09-2019 07:45,703,704,699.5,699.65,342711
24-09-2019 08:45,699.5,705.9,698.2,703.95,491078
24-09-2019 09:45,703.9,704.5,702.4,703.85,215821
25-09-2019 03:45,704,708.1,698.55,704.4,0
25-09-2019 04:45,704.75,707.7,703.3,707.4,1254925
25-09-2019 05:45,707.55,709.45,706.25,709.2,358257
25-09-2019 06:45,709.2,709.9,706,707,237302
25-09-2019 07:45,707,707.75,705,707.45,289309
25-09-2019 08:45,707.25,707.6,705.3,705.85,341100
25-09-2019 09:45,705.85,706.35,705.3,705.9,202566
26-09-2019 03:45,706.5,715.45,703.75,706.75,0
26-09-2019 04:45,706.75,708.25,701.9,707.35,563852
26-09-2019 05:45,707.35,712.15,707.05,711.65,348167
26-09-2019 06:45,711.7,716,710.35,715,372507
26-09-2019 07:45,714.9,715.5,710.55,711.85,201241
26-09-2019 08:45,711.8,714.95,711.35,713.7,574413
26-09-2019 09:45,713.65,714.8,710.95,713.7,400370
27-09-2019 03:45,711,718.05,708.5,708.7,0
27-09-2019 04:45,708.7,716.6,708.35,715.4,219614
27-09-2019 05:45,715.4,717.5,713.75,716.9,147964
27-09-2019 06:45,717.2,718.4,712.85,714,445010
27-09-2019 07:45,713.95,713.95,702.8,703.55,354841
27-09-2019 08:45,703.45,705.6,702.05,704.7,616456
27-09-2019 09:45,704.2,705.95,703,704,217798
30-09-2019 03:45,704.3,714.45,696.2,707.5,0
30-09-2019 04:45,707.4,709.5,702.65,706.05,196730
30-09-2019 05:45,706.1,710.5,705.55,710.35,252790
30-09-2019 06:45,710.5,713.9,708,712.05,477524
30-09-2019 07:45,712.05,714.7,711.2,712.9,194805
30-09-2019 08:45,712.9,714.5,709.5,714.45,401232
30-09-2019 09:45,714.5,716.6,714.45,714.55,237862
01-10-2019 03:45,714.95,715,704.25,704.9,0
01-10-2019 04:45,704.95,711.6,703.55,710,212137
01-10-2019 05:45,710,711.5,707.6,708.75,98467
01-10-2019 06:45,708.45,709.95,706,709.05,133951
01-10-2019 07:45,709.05,709.1,703,703.5,188465
01-10-2019 08:45,703.5,705.4,700,704.8,541633
01-10-2019 09:45,704.75,705.6,703.2,704.95,203582
03-10-2019 03:45,705.25,709.45,692.55,708.8,0
03-10-2019 04:45,708.85,712.4,707,710.45,208905
03-10-2019 05:45,710.45,716.25,709,715.9,256080
03-10-2019 06:45,715.95,717.75,709.35,710.6,384863
03-10-2019 07:45,710.6,711.4,705.45,706.75,348350
03-10-2019 08:45,706.7,707.45,701,701.85,259691
03-10-2019 09:45,701.85,703.6,700,702.5,157301
04-10-2019 03:45,705,711,702.85,709,0
04-10-2019 04:45,708.95,709.9,704.5,706.65,102477
04-10-2019 05:45,706.65,710.5,706.2,709.9,150847
04-10-2019 06:45,709.95,713,708.05,710.4,207309
04-10-2019 07:45,710.4,713,709.75,712.95,179693
04-10-2019 08:45,712.95,713.8,706.25,708.9,808241
04-10-2019 09:45,708.9,709.9,706,707.4,118609
07-10-2019 03:45,710,716.7,704.25,707.35,0
07-10-2019 04:45,707.65,708.4,705.15,707.65,82945
07-10-2019 05:45,707.7,708,703,703.75,107787
07-10-2019 06:45,703.8,708,703.05,705,206664
07-10-2019 07:45,705,705,700.7,701.6,715653
07-10-2019 08:45,701.35,706.6,701,704.75,284493
07-10-2019 09:45,704.65,705.6,702.6,704.8,103963
09-10-2019 03:45,702.8,712.55,702.7,705,0
09-10-2019 04:45,705.25,706.8,701.85,704.95,121354
09-10-2019 05:45,704,706.35,703.15,705.05,143485
09-10-2019 06:45,705.1,711.15,704.6,711,109834
09-10-2019 07:45,711,713.9,709.1,710.1,140221
09-10-2019 08:45,710.1,712.9,708.15,711.5,152408
09-10-2019 09:45,711.5,713,709.75,711.1,111238
10-10-2019 03:45,708.05,718.75,703.55,716.4,0
10-10-2019 04:45,716.35,717.8,711.55,712.95,282104
10-10-2019 05:45,713,713.2,708.8,710.7,171987
10-10-2019 06:45,710.75,713.3,710.15,712.85,99180
10-10-2019 07:45,713,715,712.2,713.25,137426
10-10-2019 08:45,713.4,714.4,708.6,712.05,229043
10-10-2019 09:45,712.2,712.9,708.45,711.3,81360
11-10-2019 03:45,702,709.5,697.7,706.7,0
11-10-2019 04:45,706.75,709.05,703,708.9,512929
11-10-2019 05:45,708.95,714.85,708,713.45,533398
11-10-2019 06:45,713.45,715.9,712.1,715.1,202857
11-10-2019 07:45,715.1,723.9,715.05,721,571366
11-10-2019 08:45,721.25,722.95,716.35,722.35,438017
11-10-2019 09:45,722.4,722.8,719.95,721.45,202065
14-10-2019 03:45,721.45,728.25,717.45,725.05,0
14-10-2019 04:45,725.3,725.75,722.2,723.6,205451
14-10-2019 05:45,723.3,724.4,722.6,723,348841
14-10-2019 06:45,723.15,723.2,718.25,720.5,198076
14-10-2019 07:45,720.3,724.2,718.5,722.4,131343
14-10-2019 08:45,722.3,723.15,719.55,720.25,154137
14-10-2019 09:45,720.4,722,720,720.75,96038
15-10-2019 03:45,724,728.95,721,724.2,0
15-10-2019 04:45,724,724.95,720,721.3,146188
15-10-2019 05:45,721.45,723.45,719.7,722,183888
15-10-2019 06:45,722,723.5,719.45,723.5,208515
15-10-2019 07:45,723.5,724.35,720.05,722.7,158227
15-10-2019 08:45,723.1,724,719,720.5,206594
15-10-2019 09:45,720.55,721.85,719,720.5,133676
16-10-2019 03:45,720.55,724.5,717.8,721.5,0
16-10-2019 04:45,721.6,725.25,718.5,718.75,706388
16-10-2019 05:45,718.55,722.4,718,721.75,91094
16-10-2019 06:45,721.75,725,720.8,724.5,139396
16-10-2019 07:45,724.5,726.1,722.5,725.25,202743
16-10-2019 08:45,725.2,729.75,724.5,728.55,603818
16-10-2019 09:45,728.5,728.85,726.35,727.7,161089
17-10-2019 03:45,726,727.35,719.6,719.6,0
17-10-2019 04:45,719.75,721.05,717.8,719.15,193571
17-10-2019 05:45,718.8,719.15,716,716.95,137667
17-10-2019 06:45,716.95,719.7,716,717.5,218263
17-10-2019 07:45,717.5,719.65,716.25,717.8,143019
17-10-2019 08:45,717.75,720,717.1,719.7,249573
17-10-2019 09:45,719.45,730.55,719.45,724.8,421262
18-10-2019 03:45,724.4,732.65,722.75,725.25,0
18-10-2019 04:45,725.25,731,724.15,728.45,844441
18-10-2019 05:45,728.5,737.5,728.5,735,448618
18-10-2019 06:45,735.05,737.75,732.5,734.7,254181
18-10-2019 07:45,734.9,735.5,732.85,733.5,221048
18-10-2019 08:45,733.8,736.2,730.45,734.3,487332
18-10-2019 09:45,734.3,735.45,733.65,734.2,171985
22-10-2019 03:45,727.45,731.85,724.2,729.5,0
22-10-2019 04:45,729.8,731.2,723.3,724.45,494961
22-10-2019 05:45,724.45,727.5,720.3,723,255049
22-10-2019 06:45,723,723.75,719.65,720.2,238799
22-10-2019 07:45,720.2,722.65,719.65,720.85,180126
22-10-2019 08:45,720.65,721.5,714.45,718.1,523002
22-10-2019 09:45,718.1,719.15,715.05,717.65,277086
23-10-2019 03:45,718.15,727,0,724.85,0
23-10-2019 04:45,725.45,732.3,723.45,729.7,1053271
23-10-2019 05:45,730.2,734.25,728.05,733.85,468555
23-10-2019 06:45,732.2,734.25,729.45,729.7,345423
23-10-2019 07:45,730,732.35,729,731.1,241813
23-10-2019 08:45,731,732.35,725.85,727.6,462834
23-10-2019 09:45,727.95,729.9,724.25,726.2,372255
24-10-2019 03:45,730.45,744.2,0,743,0
24-10-2019 04:45,739.85,745,735.6,738.25,1019973
24-10-2019 05:45,736.8,741.55,736,736.35,371530
24-10-2019 06:45,736.35,737.45,731.25,733.05,567674
24-10-2019 07:45,733.15,733.3,726.55,728,442001
24-10-2019 08:45,727.8,732.3,725.1,726,801960
24-10-2019 09:45,726,728.1,724.75,726.35,628324
25-10-2019 03:30,0,730.9,0,712.7,6303
25-10-2019 04:30,730.9,730.9,701.6,721.75,523454
25-10-2019 05:30,715.9,724.7,708.6,713.85,1285674
25-10-2019 06:30,715.6,717.25,708.6,714,993022
25-10-2019 07:30,712.85,721.7,711,719.65,713158
25-10-2019 08:30,714.4,725,714.1,721.85,1002471
25-10-2019 09:30,719.35,725,718.3,720.95,1543109
27-10-2019 11:45,0,720.95,0,720.95,0
27-10-2019 12:45,0,720.95,0,0,92877
27-10-2019 13:45,0,726.75,0,726.75,98598
29-10-2019 03:45,728,730.7,0,728.7,216877
29-10-2019 04:45,728.65,735,728,733.4,671394
29-10-2019 05:45,733,739.5,729.9,737.95,518508
29-10-2019 06:45,732.3,763,732.3,756,2509161
29-10-2019 07:45,760.5,763,751.35,753.8,933634
29-10-2019 08:45,755.25,758,751.35,754.7,753533
29-10-2019 09:45,754.85,756.7,753.55,754.1,149711
30-10-2019 03:45,759.9,764.75,0,749.7,0
30-10-2019 04:45,758,760,747.3,752.35,1011935
30-10-2019 05:45,754.1,757.15,749,753.5,417501
30-10-2019 06:45,754.95,755,750.45,753.05,404906
30-10-2019 07:45,752.45,753.3,746.05,749.15,546947
30-10-2019 08:45,747.5,754.8,745.8,754.3,654073
30-10-2019 09:45,754.3,756.85,752,754.4,334400
31-10-2019 03:45,755.8,759.25,0,750,0
31-10-2019 04:45,750.2,754.9,746.4,749.35,1137969
31-10-2019 05:45,749.05,750.35,743.4,745.7,1007625
31-10-2019 06:45,744.8,748,740.1,740.2,1190261
31-10-2019 07:45,740.75,744.3,738.5,740.65,1356388
31-10-2019 08:45,740.5,741.9,737.05,740.1,1539153
31-10-2019 09:45,740,740.5,737.05,739,1101366
