Date,OpenHindunilvr,HighHindunilvr,LowHindunilvr,CloseHindunilvr,VolumeHindunilvr
13-03-2018 03:45,1320,1331.4,1320,1328,182298
13-03-2018 04:45,1327.95,1330.15,1324.95,1326.6,102783
13-03-2018 05:45,1327.35,1327.35,1323,1323.6,191349
13-03-2018 06:45,1323.3,1326.95,1320.85,1325.2,88492
13-03-2018 07:45,1325.4,1326.3,1320.45,1322,152782
13-03-2018 08:45,1322.05,1324.95,1314.05,1317.05,257904
13-03-2018 09:45,1317.4,1323.95,1316,1320.55,91720
14-03-2018 03:45,1315.2,1324.75,1311.4,1324,77372
14-03-2018 04:45,1323.9,1323.95,1319.3,1320.6,52534
14-03-2018 05:45,1320.45,1322.6,1319,1319.8,213253
14-03-2018 06:45,1319.2,1324.4,1317.5,1322.9,84749
14-03-2018 07:45,1322.55,1324.85,1317.2,1318.6,96481
14-03-2018 08:45,1318.7,1320,1315.2,1316,166097
14-03-2018 09:45,1315.8,1318,1312.85,1316.9,69940
15-03-2018 03:45,1311.5,1313,1305.2,1312.1,78706
15-03-2018 04:45,1312.15,1319.85,1310.95,1313,59856
15-03-2018 05:45,1313,1313.6,1308,1308.5,151400
15-03-2018 06:45,1308.5,1309.9,1306.35,1306.55,29219
15-03-2018 07:45,1306.55,1307.3,1302,1306.5,65464
15-03-2018 08:45,1306.9,1307.05,1300.2,1301.3,93672
15-03-2018 09:45,1301.3,1301.3,1294.5,1299.95,57618
16-03-2018 03:45,1300,1304.25,1294.25,1297.6,165042
16-03-2018 04:45,1298.15,1302.8,1297.55,1298.35,131307
16-03-2018 05:45,1298.7,1301.9,1291.15,1295.6,222603
16-03-2018 06:45,1295.8,1299.95,1295.7,1299.7,110830
16-03-2018 07:45,1299.75,1300.05,1289.5,1289.5,235059
16-03-2018 08:45,1289.45,1300,1281.45,1298.9,1625475
16-03-2018 09:45,1299,1310.55,1299,1299.15,1155895
19-03-2018 03:45,1306.5,1318,1303.25,1309.65,152865
19-03-2018 04:45,1309.5,1310,1303.3,1308.2,99507
19-03-2018 05:45,1308.55,1311.65,1306.55,1310.25,135937
19-03-2018 06:45,1310.1,1311.6,1306.05,1309.6,154781
19-03-2018 07:45,1309.65,1315.65,1309.25,1313.95,168227
19-03-2018 08:45,1313.7,1317.3,1306.5,1309,420754
19-03-2018 09:45,1309,1312,1306.2,1311,110657
20-03-2018 03:45,1307.2,1312.5,1306.65,1310.1,178722
20-03-2018 04:45,1310.1,1320.45,1310.1,1317.85,253367
20-03-2018 05:45,1317.8,1318.15,1311.15,1314.15,217625
20-03-2018 06:45,1314.55,1315,1312.45,1313.8,163590
20-03-2018 07:45,1313.5,1314.95,1313,1313.55,153649
20-03-2018 08:45,1314,1316,1309.85,1313.45,213089
20-03-2018 09:45,1313.25,1315.05,1312.45,1313.25,68563
21-03-2018 03:45,1313.6,1314.25,1305.05,1312.9,147797
21-03-2018 04:45,1312.8,1322.35,1312.3,1320.85,239427
21-03-2018 05:45,1320.95,1322,1314.55,1316.7,251644
21-03-2018 06:45,1316.9,1317.2,1312.05,1314.35,157008
21-03-2018 07:45,1315.45,1319.3,1313.9,1315.95,299661
21-03-2018 08:45,1316.45,1319.4,1314.95,1314.95,412236
21-03-2018 09:45,1315,1317,1313.75,1317,190062
22-03-2018 03:45,1313.15,1320.5,1311.9,1314.6,89182
22-03-2018 04:45,1314.8,1316.15,1311.25,1313.55,64791
22-03-2018 05:45,1313.55,1314.35,1309.1,1311.05,105601
22-03-2018 06:45,1311.25,1312.1,1310,1310.55,194972
22-03-2018 07:45,1310.5,1316,1310,1314.55,230852
22-03-2018 08:45,1315,1315,1311,1311.5,183396
22-03-2018 09:45,1311.55,1312.9,1311.5,1311.85,81456
23-03-2018 03:45,1291.1,1309.35,1285.1,1287.55,255146
23-03-2018 04:45,1287.45,1292.4,1285,1290.85,118941
23-03-2018 05:45,1290.85,1293.5,1283.85,1291.95,147671
23-03-2018 06:45,1291.7,1301.8,1290.6,1299.75,151016
23-03-2018 07:45,1300.4,1314,1299.8,1308.75,209256
23-03-2018 08:45,1308.8,1309.4,1298.55,1308,221869
23-03-2018 09:45,1307.45,1307.45,1293,1301.65,194910
26-03-2018 03:45,1302.05,1309,1300.1,1301.05,69860
26-03-2018 04:45,1301.15,1306.55,1298.15,1304.85,95608
26-03-2018 05:45,1305.15,1309.85,1304.25,1308.4,55644
26-03-2018 06:45,1308.4,1311,1308,1310.9,62754
26-03-2018 07:45,1310.9,1324.65,1309.75,1320.35,172787
26-03-2018 08:45,1320.55,1329.85,1316.25,1321.8,407403
26-03-2018 09:45,1321.55,1324.65,1318.4,1324.3,167290
27-03-2018 03:45,1336.05,1336.05,1321.7,1329.65,140419
27-03-2018 04:45,1329.5,1333.5,1325.85,1333.5,81945
27-03-2018 05:45,1333.65,1333.65,1330.1,1331.9,144552
27-03-2018 06:45,1331.9,1335.1,1331.6,1334.75,143656
27-03-2018 07:45,1334.75,1338.25,1332.3,1336.2,141314
27-03-2018 08:45,1335.4,1337.5,1330.55,1333,287085
27-03-2018 09:45,1333.05,1333.95,1329.95,1332.75,97955
28-03-2018 03:45,1327.85,1336.1,1322.2,1325.65,106104
28-03-2018 04:45,1325,1328.45,1323,1324.5,79650
28-03-2018 05:45,1324.6,1335.95,1324.6,1334.25,101998
28-03-2018 06:45,1334.95,1335.55,1332.85,1333.5,94448
28-03-2018 07:45,1333.3,1339.3,1333.3,1334.8,161060
28-03-2018 08:45,1334.6,1337.7,1328.05,1330.3,499191
28-03-2018 09:45,1331,1337.95,1330.2,1337,290574
02-04-2018 03:45,1320.1,1336.25,1320.1,1330.45,163705
02-04-2018 04:45,1330.95,1341.4,1330.75,1340.4,86738
02-04-2018 05:45,1340.45,1340.45,1334.05,1336.8,92196
02-04-2018 06:45,1336.15,1339.1,1333.5,1334.15,89366
02-04-2018 07:45,1334,1346.05,1334,1344.1,101873
02-04-2018 08:45,1344.1,1349.3,1338.05,1348.6,106233
02-04-2018 09:45,1348.5,1360.15,1348.5,1351.3,64020
03-04-2018 03:45,1347.85,1355.2,1344.8,1345.05,130401
03-04-2018 04:45,1345,1346,1338.75,1342.4,140491
03-04-2018 05:45,1342.35,1346.6,1339.35,1342.05,141645
03-04-2018 06:45,1342,1342.55,1340.3,1340.95,143188
03-04-2018 07:45,1341.05,1343.2,1339.15,1340.95,143470
03-04-2018 08:45,1341,1349.9,1339.6,1349.75,185198
03-04-2018 09:45,1349.75,1350.55,1344.05,1348.4,94987
04-04-2018 03:45,1348,1351.9,1340.6,1348.45,107129
04-04-2018 04:45,1348.4,1351.95,1346.4,1349.95,59442
04-04-2018 05:45,1350,1356.9,1349.35,1355.25,112961
04-04-2018 06:45,1355.3,1356,1351.45,1353,85410
04-04-2018 07:45,1353.2,1354.95,1350.5,1354.1,290894
04-04-2018 08:45,1353.85,1359.8,1353,1358.9,177356
04-04-2018 09:45,1358.9,1359.25,1356,1357.45,78852
05-04-2018 03:45,1368.4,1375.95,1365.1,1368.5,99333
05-04-2018 04:45,1369.2,1373.85,1369,1371.65,59519
05-04-2018 05:45,1371.75,1375,1371.5,1374.1,111220
05-04-2018 06:45,1374.05,1377.7,1373.1,1375,71143
05-04-2018 07:45,1375,1377,1373.7,1376.55,45892
05-04-2018 08:45,1376.55,1383.35,1375.55,1382.15,134623
05-04-2018 09:45,1382,1383.8,1381.6,1382.2,63458
06-04-2018 03:45,1380,1380,1364.2,1369.25,145554
06-04-2018 04:45,1369.15,1369.5,1363,1365.1,75475
06-04-2018 05:45,1365.1,1373.35,1365,1371.65,86628
06-04-2018 06:45,1371.55,1374,1370,1372.05,60773
06-04-2018 07:45,1372,1374.5,1369.95,1374.25,49697
06-04-2018 08:45,1374.35,1379.05,1373.8,1375.05,126960
06-04-2018 09:45,1375.1,1378.5,1372.05,1374.8,88225
09-04-2018 03:45,1367.95,1381,1367.95,1379.25,161681
09-04-2018 04:45,1380.3,1387.4,1380.2,1386.7,72708
09-04-2018 05:45,1386.35,1391.8,1386.25,1390.75,108193
09-04-2018 06:45,1390.85,1392.5,1387,1389.7,118117
09-04-2018 07:45,1389.85,1391.15,1389.25,1390.3,123778
09-04-2018 08:45,1390.4,1395.9,1389.15,1391,239179
09-04-2018 09:45,1390.1,1395,1390.05,1391.6,97878
10-04-2018 03:45,1395.95,1401.1,1391.8,1393,152368
10-04-2018 04:45,1392.55,1392.8,1387.5,1390,133217
10-04-2018 05:45,1390.5,1390.8,1388,1390.5,289739
10-04-2018 06:45,1390.4,1392.45,1390,1390.35,67347
10-04-2018 07:45,1390.25,1399.6,1390.05,1395.7,119142
10-04-2018 08:45,1395.8,1396,1389,1391.55,126482
10-04-2018 09:45,1391.5,1393.3,1390.05,1390.5,79274
11-04-2018 03:45,1391.4,1394,1386.15,1390.05,57520
11-04-2018 04:45,1390.05,1399.6,1390.05,1399.6,93964
11-04-2018 05:45,1399.9,1406.4,1398.5,1406.3,255323
11-04-2018 06:45,1406,1415.8,1405,1415.8,205175
11-04-2018 07:45,1415.95,1420.5,1414.4,1419.05,183830
11-04-2018 08:45,1418.5,1419.05,1411.55,1411.55,118703
11-04-2018 09:45,1410.5,1410.5,1402.7,1406.35,99152
12-04-2018 03:45,1408,1409.7,1398.15,1406.05,81316
12-04-2018 04:45,1406,1406,1400.5,1402,26028
12-04-2018 05:45,1401.9,1405,1400.75,1404.2,108547
12-04-2018 06:45,1404.1,1404.75,1397.15,1400,41093
12-04-2018 07:45,1401.25,1406.65,1401.15,1405.05,56748
12-04-2018 08:45,1405.05,1415.9,1403.55,1411,126168
12-04-2018 09:45,1410.2,1415.3,1409.25,1412,69863
13-04-2018 03:45,1410.85,1413,1400.65,1400.65,136068
13-04-2018 04:45,1400.25,1407,1399.2,1404.85,69085
13-04-2018 05:45,1404.6,1406.85,1403.65,1406.65,30928
13-04-2018 06:45,1406.65,1409.95,1403.15,1404.5,50365
13-04-2018 07:45,1404.45,1404.5,1400.15,1402.85,71072
13-04-2018 08:45,1403,1411.8,1402,1408.9,119728
13-04-2018 09:45,1408.65,1412.4,1408.2,1409.35,54006
16-04-2018 03:45,1408.9,1416.95,1408.15,1411.6,37338
16-04-2018 04:45,1411.9,1412,1406.3,1406.5,28844
16-04-2018 05:45,1407,1408.1,1405.2,1407.9,18415
16-04-2018 06:45,1407.55,1414.75,1405.8,1411.05,44235
16-04-2018 07:45,1411.15,1418.45,1410.3,1417.05,68852
16-04-2018 08:45,1417.75,1422.95,1417.65,1419.2,93861
16-04-2018 09:45,1419.55,1421.3,1418.9,1419.5,32658
17-04-2018 03:45,1420.5,1437.75,1420,1434.4,225900
17-04-2018 04:45,1434.6,1435.3,1429,1434.5,171982
17-04-2018 05:45,1434.45,1436.5,1431,1436.5,99119
17-04-2018 06:45,1436.45,1444.95,1436.3,1442.55,166045
17-04-2018 07:45,1442.5,1446.85,1442,1443.45,151163
17-04-2018 08:45,1443.2,1447,1442.2,1442.65,206288
17-04-2018 09:45,1441.45,1450,1441.2,1445.55,155062
18-04-2018 03:30,1445.55,1445.55,1445.55,1445.55,0
18-04-2018 04:30,1448.65,1452.7,1440.3,1446,94120
18-04-2018 05:30,1446.35,1450,1445.1,1449.5,75019
18-04-2018 06:30,1449.85,1452.6,1447.55,1451.1,67474
18-04-2018 07:30,1451.05,1451.75,1448.95,1449.95,227563
18-04-2018 08:30,1450.45,1456.05,1449.65,1450.75,71185
18-04-2018 09:30,1450.6,1453.45,1449.75,1450.5,228230
19-04-2018 03:45,1451.4,1454.75,1448.35,1454.5,167487
19-04-2018 04:45,1454,1454.45,1450,1450.6,48461
19-04-2018 05:45,1450.85,1456.85,1450,1456.2,150364
19-04-2018 06:45,1456.3,1467.65,1455.8,1463.4,104411
19-04-2018 07:45,1463.45,1463.95,1450.75,1450.75,52622
19-04-2018 08:45,1452,1455.9,1450.85,1454.05,94818
19-04-2018 09:45,1453.5,1454.9,1453.25,1454.2,63918
20-04-2018 03:45,1446.3,1454.6,1442,1444,194744
20-04-2018 04:45,1443.75,1448,1443.7,1446.45,48408
20-04-2018 05:45,1447.25,1451.95,1446.75,1450.9,76148
20-04-2018 06:45,1450.35,1453.9,1449.65,1453.9,54113
20-04-2018 07:45,1452.4,1463.6,1450.55,1463.6,71556
20-04-2018 08:45,1463.4,1471.45,1463.4,1467.4,176266
20-04-2018 09:45,1467.95,1471.9,1466.25,1467.8,42624
23-04-2018 03:45,1470.1,1470.5,1452.4,1457,75622
23-04-2018 04:45,1457.15,1460.5,1450,1452.95,73602
23-04-2018 05:45,1453.05,1455.5,1450.05,1453.85,61362
23-04-2018 06:45,1454.3,1455.65,1452.1,1453.65,40485
23-04-2018 07:45,1453.7,1459,1453.7,1458.4,59675
23-04-2018 08:45,1458.4,1458.95,1451.6,1451.6,59702
23-04-2018 09:45,1451.6,1454.95,1451.55,1452.75,24553
24-04-2018 03:45,1464,1469.75,1461.55,1463.5,146172
24-04-2018 04:45,1463.45,1464.25,1455.05,1456.05,42545
24-04-2018 05:45,1456.05,1456.45,1446.3,1446.3,82210
24-04-2018 06:45,1446.9,1452.85,1445.95,1450.7,546371
24-04-2018 07:45,1450.75,1457,1449.05,1456.8,132448
24-04-2018 08:45,1456.9,1460,1455,1459.95,171841
24-04-2018 09:45,1459.85,1464.9,1458,1459.65,95875
25-04-2018 03:45,1456.8,1462.8,1452.45,1453.95,58493
25-04-2018 04:45,1453.85,1454,1450.05,1451.8,99066
25-04-2018 05:45,1451,1452,1449.25,1450.35,31044
25-04-2018 06:45,1450.7,1454.75,1450.35,1454.25,80095
25-04-2018 07:45,1455.15,1459,1452.65,1455.3,77255
25-04-2018 08:45,1454.55,1459.9,1450.2,1458.75,102560
25-04-2018 09:45,1458.9,1463,1457.55,1459.2,56165
26-04-2018 03:45,1462.55,1471.25,1460,1469.45,164730
26-04-2018 04:45,1469.5,1472.15,1466.05,1467.95,78817
26-04-2018 05:45,1467.7,1467.75,1461.95,1464,62748
26-04-2018 06:45,1463.95,1473,1462.25,1472.9,91180
26-04-2018 07:45,1472.9,1482.05,1472.9,1480.5,236894
26-04-2018 08:45,1480.75,1498.6,1468.7,1492.4,368652
26-04-2018 09:45,1491.4,1492.7,1486.95,1488.55,317579
27-04-2018 03:45,1491.25,1497.45,1485.9,1491.7,154173
27-04-2018 04:45,1492.4,1492.4,1473.05,1477.15,195119
27-04-2018 05:45,1476.65,1482,1473,1475.95,150788
27-04-2018 06:45,1476.05,1476.75,1472.15,1474.35,79392
27-04-2018 07:45,1474.45,1475,1470,1474.85,67023
27-04-2018 08:45,1475.2,1478,1469.95,1474.95,120582
27-04-2018 09:45,1475.05,1475.95,1472.75,1475.95,49593
30-04-2018 03:45,1483.15,1484.45,1475,1475.45,60311
30-04-2018 04:45,1475.5,1484.5,1475,1484.4,29941
30-04-2018 05:45,1484.6,1504.65,1484.6,1504.05,122722
30-04-2018 06:45,1504.45,1510.25,1502.5,1504.6,98614
30-04-2018 07:45,1504.65,1508.8,1502.6,1504.75,79602
30-04-2018 08:45,1505.3,1508.7,1501.3,1508,119418
30-04-2018 09:45,1508,1513.5,1506,1508.9,100877
02-05-2018 03:45,1511.75,1511.75,1487.1,1491.4,148168
02-05-2018 04:45,1491.4,1494.75,1488.5,1492.9,77442
02-05-2018 05:45,1492.9,1494.5,1488.15,1492.75,78057
02-05-2018 06:45,1492.8,1496.45,1489,1490.3,101660
02-05-2018 07:45,1490.25,1492.5,1484.25,1484.25,89227
02-05-2018 08:45,1484.75,1484.75,1465,1475,405510
02-05-2018 09:45,1474.9,1474.9,1468,1471.95,145450
03-05-2018 03:45,1466.5,1466.75,1447.35,1453.55,556240
03-05-2018 04:45,1454,1456.05,1441.65,1445,148203
03-05-2018 05:45,1445,1452,1444.2,1451.85,89311
03-05-2018 06:45,1451.9,1452.25,1446.3,1446.3,83214
03-05-2018 07:45,1446.55,1456.2,1446.45,1454.1,85937
03-05-2018 08:45,1453.7,1454.6,1451.75,1452.7,182554
03-05-2018 09:45,1452.4,1454,1449.45,1450,97287
04-05-2018 03:45,1455,1470.85,1448.1,1459,129173
04-05-2018 04:45,1458.4,1461.6,1455.3,1461.25,49145
04-05-2018 05:45,1460,1463.95,1460,1461.4,71395
04-05-2018 06:45,1461.3,1463.35,1461,1462,61915
04-05-2018 07:45,1462.05,1468,1462.05,1463.3,73351
04-05-2018 08:45,1462.6,1466,1462.05,1463.05,124861
04-05-2018 09:45,1463.1,1467,1462.55,1467,70427
07-05-2018 03:45,1470,1488.55,1465.05,1487.35,160909
07-05-2018 04:45,1488,1492.35,1482.8,1487.6,79218
07-05-2018 05:45,1487.75,1490.95,1486.7,1489.9,72168
07-05-2018 06:45,1490.25,1497.5,1490,1497.5,68881
07-05-2018 07:45,1497.4,1501.85,1493.4,1495.45,174181
07-05-2018 08:45,1496.35,1499.75,1495.25,1497.55,198213
07-05-2018 09:45,1498.1,1499.5,1494,1497.9,133018
08-05-2018 03:45,1491,1494.1,1478.55,1487.2,106439
08-05-2018 04:45,1486.8,1489.95,1484,1488.9,46161
08-05-2018 05:45,1488.95,1495.55,1487.7,1494.05,137264
08-05-2018 06:45,1493.4,1504.7,1491.5,1496.1,167644
08-05-2018 07:45,1496.1,1502.95,1496,1498.8,95531
08-05-2018 08:45,1499.6,1502.75,1492.35,1496.85,241516
08-05-2018 09:45,1496.3,1498,1491.3,1496.05,112063
09-05-2018 03:45,1496.85,1496.85,1486.8,1491.3,72571
09-05-2018 04:45,1491.1,1491.3,1486.35,1490.9,64406
09-05-2018 05:45,1490.8,1496.25,1490.3,1495,56471
09-05-2018 06:45,1495.4,1509.6,1494.65,1509.6,160535
09-05-2018 07:45,1509.1,1511,1502,1504.3,127706
09-05-2018 08:45,1504.95,1507.8,1496.35,1498.25,155549
09-05-2018 09:45,1498.3,1499,1490.6,1498,120616
10-05-2018 03:45,1494.3,1506.85,1490.9,1497.5,131294
10-05-2018 04:45,1498.1,1498.6,1488.5,1492.6,75483
10-05-2018 05:45,1492.55,1493.85,1489.2,1491.7,59952
10-05-2018 06:45,1491.75,1494.9,1489.8,1494.7,143053
10-05-2018 07:45,1494.15,1494.85,1492.75,1494,138422
10-05-2018 08:45,1494,1495.05,1482.65,1482.65,283585
10-05-2018 09:45,1482.6,1486.5,1480.55,1486.5,99922
11-05-2018 03:45,1489.4,1497.15,1485.75,1487.6,72949
11-05-2018 04:45,1487.6,1492.35,1486.9,1490.6,44953
11-05-2018 05:45,1490.7,1492.65,1490.7,1492,35089
11-05-2018 06:45,1492.05,1499.1,1492,1493.1,66713
11-05-2018 07:45,1493.7,1504,1493.3,1500,112949
11-05-2018 08:45,1500,1505.6,1496.95,1501.7,173898
11-05-2018 09:45,1502.3,1505.9,1502.3,1504.1,84432
14-05-2018 03:45,1513.95,1520.35,1495.6,1498,312381
14-05-2018 04:45,1497.65,1501.6,1495.85,1500.1,156312
14-05-2018 05:45,1500.45,1504.45,1495.2,1500.05,191526
14-05-2018 06:45,1500,1511.5,1498,1505.65,203868
14-05-2018 07:45,1504.95,1505.2,1500.1,1502,114801
14-05-2018 08:45,1502,1507.35,1494.85,1503.8,309461
14-05-2018 09:45,1503,1511.35,1499.1,1503.55,187531
15-05-2018 03:45,1533.3,1540.55,1517.45,1531.5,1252223
15-05-2018 04:45,1531,1531.5,1514.25,1516.15,358417
15-05-2018 05:45,1515.7,1523.65,1515,1522.95,205413
15-05-2018 06:45,1523.2,1531.05,1521.15,1523.45,364776
15-05-2018 07:45,1523.3,1525.5,1516.5,1519.45,244441
15-05-2018 08:45,1518.7,1522.25,1514.4,1515.2,537338
15-05-2018 09:45,1515.2,1517.4,1515,1515.5,226057
16-05-2018 03:45,1512.05,1526.4,1506.6,1521.1,221236
16-05-2018 04:45,1521.75,1523,1518.25,1522.9,94503
16-05-2018 05:45,1522.35,1537.25,1522.35,1535.35,237821
16-05-2018 06:45,1535,1566,1534.3,1560.6,686090
16-05-2018 07:45,1560.3,1573.45,1558.8,1568.8,436722
16-05-2018 08:45,1569,1581,1569,1572.65,587605
16-05-2018 09:45,1572.7,1577.9,1571.5,1574.1,154601
17-05-2018 03:45,1574.1,1586.9,1570,1584.1,708001
17-05-2018 04:45,1583.95,1595.9,1582.35,1586.2,434826
17-05-2018 05:45,1586.05,1593,1584.15,1585.25,135407
17-05-2018 06:45,1586,1590.75,1584.05,1588.2,126929
17-05-2018 07:45,1588,1591.7,1583.8,1586,146190
17-05-2018 08:45,1585.8,1588.85,1564.1,1564.1,328722
17-05-2018 09:45,1564.2,1570.5,1560.65,1569.8,199010
18-05-2018 03:45,1563.55,1579.95,1563.55,1571.5,198188
18-05-2018 04:45,1571.45,1602.1,1570.9,1597,720688
18-05-2018 05:45,1596.75,1598.45,1588.1,1590.5,121208
18-05-2018 06:45,1590.45,1596.5,1589.6,1592,102740
18-05-2018 07:45,1591.8,1604.4,1590.95,1596.05,242723
18-05-2018 08:45,1596.5,1611.75,1595.05,1611.75,410684
18-05-2018 09:45,1612.45,1612.45,1604.5,1605.8,244568
21-05-2018 03:45,1614.95,1618.8,1594,1613.45,256504
21-05-2018 04:45,1613.9,1614.95,1599.1,1604.85,142256
21-05-2018 05:45,1605,1608.2,1600,1602.95,89255
21-05-2018 06:45,1602.15,1603.5,1588.05,1594.45,291158
21-05-2018 07:45,1594.15,1598.2,1587.45,1591.05,277513
21-05-2018 08:45,1591.05,1592.8,1578.45,1579.5,285699
21-05-2018 09:45,1579.7,1579.7,1573.55,1578.65,166408
22-05-2018 03:45,1570.45,1588.95,1570.45,1583.8,247567
22-05-2018 04:45,1584.35,1585.3,1567.5,1570,73243
22-05-2018 05:45,1570.05,1571.4,1558.2,1564,317394
22-05-2018 06:45,1563.5,1579.8,1561.45,1576,227421
22-05-2018 07:45,1576,1579,1572.2,1575.9,95750
22-05-2018 08:45,1575.5,1578,1568.95,1574.6,109881
22-05-2018 09:45,1574,1577,1572.95,1574.3,58846
23-05-2018 03:45,1575.1,1585.55,1573.75,1580.2,142573
23-05-2018 04:45,1580.8,1583,1567.35,1572,160858
23-05-2018 05:45,1572.15,1576.45,1569,1570.7,52703
23-05-2018 06:45,1570.4,1574.95,1569.3,1573.8,62796
23-05-2018 07:45,1573.5,1573.5,1561.75,1567.4,181155
23-05-2018 08:45,1565.8,1572.3,1564.5,1566.8,186280
23-05-2018 09:45,1566.1,1570.4,1566,1568.1,104740
24-05-2018 03:45,1570.65,1570.65,1550.1,1557.9,205668
24-05-2018 04:45,1558.15,1560.75,1553.95,1560.75,91640
24-05-2018 05:45,1560.75,1560.75,1554.6,1558.05,103738
24-05-2018 06:45,1556.65,1559,1553.3,1557.8,117551
24-05-2018 07:45,1557.85,1564.05,1554.55,1558.7,114039
24-05-2018 08:45,1557.6,1564.2,1555.2,1562.1,180760
24-05-2018 09:45,1561.55,1568,1558.55,1561.1,102187
25-05-2018 03:45,1563.85,1576.8,1558.1,1576.8,143885
25-05-2018 04:45,1576.45,1590,1570.6,1590,148816
25-05-2018 05:45,1590.7,1591.25,1579.05,1580.15,107947
25-05-2018 06:45,1580,1582.05,1575.6,1579.8,73918
25-05-2018 07:45,1579.8,1581.8,1575,1579.1,109002
25-05-2018 08:45,1579.4,1583.15,1574.8,1574.8,255263
25-05-2018 09:45,1574.3,1581.95,1570.7,1575.75,129672
28-05-2018 03:45,1584.75,1585.2,1577.1,1582.45,123137
28-05-2018 04:45,1582.45,1583.95,1581,1582.5,49726
28-05-2018 05:45,1583,1584,1580.5,1583.05,105262
28-05-2018 06:45,1582.95,1583.45,1576.05,1581.1,80559
28-05-2018 07:45,1580.55,1583.4,1580,1582.45,52317
28-05-2018 08:45,1582.8,1583.25,1578.8,1583.2,98943
28-05-2018 09:45,1583.05,1583.25,1582,1582.85,48150
29-05-2018 03:45,1577,1597.8,1577,1591.4,190998
29-05-2018 04:45,1591.5,1593.35,1585,1587,177417
29-05-2018 05:45,1587.5,1589.95,1578.35,1578.7,99264
29-05-2018 06:45,1578.7,1581.3,1564.45,1569.15,134619
29-05-2018 07:45,1569.2,1572.9,1565.75,1569.3,116761
29-05-2018 08:45,1569.4,1574.1,1563.75,1572.15,145134
29-05-2018 09:45,1572.3,1573,1571.5,1572.7,79930
30-05-2018 03:45,1567.55,1579.4,1565,1565,151479
30-05-2018 04:45,1564.95,1565,1557.35,1562,115318
30-05-2018 05:45,1562,1577.2,1562,1565.65,130669
30-05-2018 06:45,1565.7,1576.8,1564.6,1573.3,81721
30-05-2018 07:45,1574.5,1576.05,1572,1574.25,224839
30-05-2018 08:45,1573.7,1586.75,1570.1,1586.75,231102
30-05-2018 09:45,1587.45,1593.85,1587.05,1593,153532
31-05-2018 03:45,1594.6,1604.1,1588,1589.35,306315
31-05-2018 04:45,1589.85,1594.85,1580.95,1594.35,349442
31-05-2018 05:45,1594.8,1599,1592.05,1597,337173
31-05-2018 06:45,1597,1608.45,1596.8,1606.5,202481
31-05-2018 07:45,1605.7,1610,1604.95,1607.5,190465
31-05-2018 08:45,1607.75,1617.3,1607,1614.2,1103930
31-05-2018 09:45,1614.25,1614.25,1606.8,1611.45,822705
01-06-2018 03:45,1612.1,1623.5,1600.05,1602.25,374897
01-06-2018 04:45,1602,1604,1591.95,1593.3,168517
01-06-2018 05:45,1593.6,1593.95,1588.4,1592.45,225097
01-06-2018 06:45,1591.45,1597.7,1591.45,1595.65,74218
01-06-2018 07:45,1596.1,1597,1591.05,1592.1,138237
01-06-2018 08:45,1592.05,1596.95,1587.35,1587.35,270891
01-06-2018 09:45,1587.3,1592.25,1582.35,1588.85,190032
04-06-2018 03:45,1589.65,1589.65,1572.7,1575.05,122712
04-06-2018 04:45,1574.75,1579.8,1570.8,1573.75,66931
04-06-2018 05:45,1573.65,1573.85,1565,1570.35,183179
04-06-2018 06:45,1571.2,1573,1566.45,1567.75,87159
04-06-2018 07:45,1565.5,1568.95,1563.3,1566.8,92390
04-06-2018 08:45,1566.45,1569.95,1560.95,1560.95,195797
04-06-2018 09:45,1559.6,1563.55,1558,1560.9,106130
05-06-2018 03:45,1564.25,1564.5,1547.25,1562,314555
05-06-2018 04:45,1563,1567.2,1559.45,1561.55,166008
05-06-2018 05:45,1561.3,1566,1553.2,1565.8,153441
05-06-2018 06:45,1566.05,1572.5,1564.85,1568.95,222247
05-06-2018 07:45,1568.4,1569.9,1564.5,1568,302601
05-06-2018 08:45,1568,1568.6,1560.55,1563.1,257897
05-06-2018 09:45,1562.55,1566,1559.85,1565.35,111806
06-06-2018 03:45,1562,1569.45,1557.6,1565.75,209702
06-06-2018 04:45,1565.8,1572,1557.6,1559.7,115650
06-06-2018 05:45,1559.75,1569.4,1558.15,1567.9,77976
06-06-2018 06:45,1567.9,1570.35,1566.7,1568.25,257589
06-06-2018 07:45,1568.25,1570.5,1567.85,1569.15,61341
06-06-2018 08:45,1569.4,1579,1569.4,1570.95,261658
06-06-2018 09:45,1572.45,1572.45,1568.6,1571.15,99943
07-06-2018 03:45,1577.4,1596.55,1577.4,1588.8,282629
07-06-2018 04:45,1588.9,1590.35,1586.95,1586.95,99635
07-06-2018 05:45,1586.9,1589.45,1581.5,1586.95,102607
07-06-2018 06:45,1586.95,1601,1585.05,1601,260886
07-06-2018 07:45,1602,1603.4,1596,1599.95,225970
07-06-2018 08:45,1599.9,1606.3,1599,1604.2,388518
07-06-2018 09:45,1604,1604.25,1597.25,1603.05,116448
08-06-2018 03:45,1597.25,1600.1,1588.05,1589.4,143521
08-06-2018 04:45,1588.5,1589.6,1586,1588.5,48232
08-06-2018 05:45,1588.85,1594.95,1581.55,1591.9,111708
08-06-2018 06:45,1591.05,1593.95,1590.25,1592.85,94511
08-06-2018 07:45,1592.8,1597.4,1592,1597,115671
08-06-2018 08:45,1597,1600,1593.2,1595.9,182966
