Date,OpenKotakbank,HighKotakbank,LowKotakbank,CloseKotakbank,VolumeKotakbank
13-03-2018 03:45,1099.6,1108.05,1099.15,1103.7,272961
13-03-2018 04:45,1103.5,1108,1101.6,1105.25,130106
13-03-2018 05:45,1105.2,1105.2,1099.5,1099.75,138065
13-03-2018 06:45,1099.45,1099.85,1089.5,1093.85,190818
13-03-2018 07:45,1093.9,1097.95,1080,1084.4,241929
13-03-2018 08:45,1084.3,1093.75,1080,1082,301518
13-03-2018 09:45,1080.25,1082.85,1080,1082.75,102134
14-03-2018 03:45,1080.05,1082.65,1076.05,1077.05,366966
14-03-2018 04:45,1077.75,1080.05,1077,1078,78199
14-03-2018 05:45,1078.1,1079,1070.05,1072.9,130857
14-03-2018 06:45,1072.95,1074.65,1070.1,1072.55,128521
14-03-2018 07:45,1072.9,1077.05,1070.5,1076.8,155684
14-03-2018 08:45,1076.9,1084.8,1074.65,1080.3,278619
14-03-2018 09:45,1080.8,1085,1078.35,1081.75,69177
15-03-2018 03:45,1080,1085.15,1078.85,1082.95,209543
15-03-2018 04:45,1082.3,1086.8,1082,1082,111812
15-03-2018 05:45,1082,1082.3,1079.2,1079.9,103628
15-03-2018 06:45,1079.95,1086.45,1079.95,1086.2,478689
15-03-2018 07:45,1086.2,1091,1085.1,1087.3,156520
15-03-2018 08:45,1087.7,1091.5,1086.5,1088.95,150865
15-03-2018 09:45,1088.9,1088.9,1082,1085.65,157065
16-03-2018 03:45,1081.6,1081.6,1070.75,1073,402033
16-03-2018 04:45,1073.1,1078.95,1073,1078.2,214500
16-03-2018 05:45,1078,1079.05,1074.65,1076.3,149804
16-03-2018 06:45,1076.25,1076.45,1072.75,1074,104363
16-03-2018 07:45,1074,1075.5,1069.5,1070.5,306742
16-03-2018 08:45,1070.1,1074.3,1058.35,1060.15,882347
16-03-2018 09:45,1060.1,1062.5,1057.4,1062,664686
19-03-2018 03:45,1062.15,1065,1052.25,1053.25,333570
19-03-2018 04:45,1052.85,1055.55,1052.1,1053,458576
19-03-2018 05:45,1052.85,1056.05,1047.9,1052.9,332593
19-03-2018 06:45,1053,1053.05,1045.25,1049.25,105507
19-03-2018 07:45,1049.25,1051.6,1046.45,1048.95,157194
19-03-2018 08:45,1049.25,1053.05,1046.05,1048.15,315734
19-03-2018 09:45,1047.55,1050.75,1046.5,1049,175943
20-03-2018 03:45,1047.75,1047.75,1038.6,1044.5,193571
20-03-2018 04:45,1044.5,1045.25,1040,1040.5,149244
20-03-2018 05:45,1039.7,1045.8,1039.7,1045.15,72475
20-03-2018 06:45,1045.85,1047.8,1040.25,1043.9,76371
20-03-2018 07:45,1043.15,1045.75,1039.45,1044.9,154877
20-03-2018 08:45,1044.9,1051.45,1043.25,1044.2,270291
20-03-2018 09:45,1044,1047.9,1042.55,1045.3,69963
21-03-2018 03:45,1054.85,1057.15,1050.8,1056.8,401459
21-03-2018 04:45,1057.45,1061.95,1056.2,1058.7,134712
21-03-2018 05:45,1058.7,1059,1050.75,1051.25,114249
21-03-2018 06:45,1051.35,1052.45,1047.1,1047.65,293890
21-03-2018 07:45,1047.95,1050.6,1046.05,1047.4,414554
21-03-2018 08:45,1048,1050.75,1046.95,1050.25,258336
21-03-2018 09:45,1050.05,1056.1,1050,1051.1,121183
22-03-2018 03:45,1052.6,1054.7,1050.3,1052.85,261437
22-03-2018 04:45,1052.85,1058.1,1052.2,1056.7,431714
22-03-2018 05:45,1056.25,1059.5,1052.65,1058.6,176314
22-03-2018 06:45,1058.7,1058.95,1053,1053,417016
22-03-2018 07:45,1052.55,1057.95,1050.3,1056.65,138753
22-03-2018 08:45,1056.75,1058,1054,1054.35,235266
22-03-2018 09:45,1054.45,1054.45,1048.6,1053.05,103641
23-03-2018 03:45,1040.1,1043.9,1035.05,1038.8,258225
23-03-2018 04:45,1038.9,1039.85,1030.4,1030.4,164924
23-03-2018 05:45,1030.3,1033.95,1028.45,1033.8,208678
23-03-2018 06:45,1033.8,1041.5,1033.8,1041.05,415511
23-03-2018 07:45,1041.9,1042.9,1039,1039.75,318062
23-03-2018 08:45,1039.9,1046.05,1038.05,1042.05,304089
23-03-2018 09:45,1042,1042.1,1034.75,1038.8,290430
26-03-2018 03:45,1039.9,1039.9,1030,1030.3,220044
26-03-2018 04:45,1030.4,1037.8,1028.95,1036.3,544959
26-03-2018 05:45,1036.3,1037.3,1035,1035.45,1243559
26-03-2018 06:45,1035,1036.05,1034.6,1035.65,319925
26-03-2018 07:45,1035.85,1036.15,1035,1035.35,1524724
26-03-2018 08:45,1035.35,1040.6,1034.9,1039.7,3606419
26-03-2018 09:45,1040,1040,1038.85,1039.35,356642
27-03-2018 03:45,1043.05,1056.75,1043.05,1054.65,263673
27-03-2018 04:45,1054.65,1057.4,1052.95,1053.95,393457
27-03-2018 05:45,1054.15,1054.75,1052.05,1054.75,79871
27-03-2018 06:45,1054.5,1056,1051.5,1052.75,117504
27-03-2018 07:45,1053,1053,1049.15,1049.85,588435
27-03-2018 08:45,1050,1050.9,1048.6,1049.15,626966
27-03-2018 09:45,1049.95,1051,1049.15,1051,77202
28-03-2018 03:45,1041,1052.05,1040.95,1050.6,214655
28-03-2018 04:45,1050.35,1052.15,1050.35,1051.1,738174
28-03-2018 05:45,1051.15,1053.85,1050,1051,2116385
28-03-2018 06:45,1051,1057,1051,1053.3,955661
28-03-2018 07:45,1053.15,1053.15,1050.05,1050.2,141906
28-03-2018 08:45,1050.35,1051.05,1044.75,1048.35,1106052
28-03-2018 09:45,1048.2,1049.95,1045.55,1047.8,653182
02-04-2018 03:45,1049.15,1079.35,1049.15,1077.1,931758
02-04-2018 04:45,1077.95,1087.05,1077,1086.85,252724
02-04-2018 05:45,1086.7,1096,1085,1091.9,458817
02-04-2018 06:45,1091.9,1096.65,1087.3,1096.1,315077
02-04-2018 07:45,1096.55,1097.8,1093,1096.8,213857
02-04-2018 08:45,1096.65,1096.9,1094,1095.8,289507
02-04-2018 09:45,1096.05,1100.4,1093.6,1096.55,201974
03-04-2018 03:45,1094,1096.35,1088.7,1091.3,184849
03-04-2018 04:45,1091,1094.7,1089.5,1094.05,94055
03-04-2018 05:45,1094.55,1102.75,1093.5,1101.1,216914
03-04-2018 06:45,1101.05,1102,1095.25,1100.9,201104
03-04-2018 07:45,1100.65,1104.4,1100,1100.05,257269
03-04-2018 08:45,1100.05,1104,1100,1103.1,186903
03-04-2018 09:45,1102.95,1105,1100.9,1104.9,201401
04-04-2018 03:45,1105.2,1106.65,1102,1103.55,103829
04-04-2018 04:45,1103.3,1107.95,1102.8,1105,286251
04-04-2018 05:45,1105,1111.15,1104.3,1108.95,185684
04-04-2018 06:45,1109.45,1110.45,1096.8,1096.8,193771
04-04-2018 07:45,1096.7,1097.15,1084.5,1088.05,280608
04-04-2018 08:45,1086.5,1087.5,1075.25,1080.4,196079
04-04-2018 09:45,1079.95,1080.5,1076,1078.3,57578
05-04-2018 03:45,1091.6,1098.75,1090.5,1094.05,117674
05-04-2018 04:45,1094.25,1099,1084.85,1085.25,244328
05-04-2018 05:45,1085.25,1098.5,1085.15,1097.15,149575
05-04-2018 06:45,1097.25,1098.95,1092.55,1093.65,91596
05-04-2018 07:45,1093.15,1097.6,1090.95,1097.6,211629
05-04-2018 08:45,1097.5,1120.5,1097.5,1119.85,1004501
05-04-2018 09:45,1119.85,1120,1115.4,1117.25,164248
06-04-2018 03:45,1116,1116.65,1110.1,1113.3,147705
06-04-2018 04:45,1113.7,1114,1102,1104.6,94803
06-04-2018 05:45,1104.7,1112.2,1104,1110,119801
06-04-2018 06:45,1109.5,1115.5,1109.3,1115.45,87452
06-04-2018 07:45,1115.75,1119.6,1114.6,1116.5,285000
06-04-2018 08:45,1116.75,1122.6,1115.7,1121.05,378165
06-04-2018 09:45,1121,1122.5,1112.5,1119.2,178122
09-04-2018 03:45,1120,1137.5,1120,1134.5,343537
09-04-2018 04:45,1134.2,1135.25,1130,1132.95,545599
09-04-2018 05:45,1132.85,1133.55,1128.15,1132,313695
09-04-2018 06:45,1131.85,1132.2,1126.45,1126.55,242231
09-04-2018 07:45,1126.6,1129.5,1117,1120.65,109584
09-04-2018 08:45,1121.55,1123.15,1115.85,1117.4,195604
09-04-2018 09:45,1117.85,1118.25,1115.55,1118.25,98424
10-04-2018 03:45,1122.85,1134.75,1117.7,1122,445554
10-04-2018 04:45,1122,1122.7,1113.65,1120.9,141786
10-04-2018 05:45,1121.5,1123.2,1114.5,1114.85,134826
10-04-2018 06:45,1114.9,1115.1,1111,1113.6,123388
10-04-2018 07:45,1113.8,1114.6,1111.1,1113.6,107095
10-04-2018 08:45,1113.7,1116.65,1111.95,1113.25,150137
10-04-2018 09:45,1113.5,1115.2,1112.35,1113.65,95227
11-04-2018 03:45,1111.35,1119.55,1111.35,1113.65,171560
11-04-2018 04:45,1113.55,1117.9,1112.7,1116.3,102270
11-04-2018 05:45,1116.35,1118.4,1115.3,1117,61869
11-04-2018 06:45,1117,1119.3,1116.15,1117.5,59646
11-04-2018 07:45,1117.3,1122.4,1117.3,1121.55,125002
11-04-2018 08:45,1121.4,1128.65,1120.25,1128,226941
11-04-2018 09:45,1127.8,1127.8,1121.7,1126.1,134314
12-04-2018 03:45,1124,1124,1113.8,1122.65,251688
12-04-2018 04:45,1122.7,1128,1121.2,1123.35,111652
12-04-2018 05:45,1123.7,1127.3,1123.7,1124.7,161916
12-04-2018 06:45,1125.95,1130,1125,1128,244457
12-04-2018 07:45,1129.75,1134,1129.4,1132.7,206273
12-04-2018 08:45,1132.4,1137.15,1131.9,1135.7,268908
12-04-2018 09:45,1136,1136,1132,1134.6,98908
13-04-2018 03:45,1142,1148.45,1138.2,1145.4,658943
13-04-2018 04:45,1145.7,1152,1145.1,1150.4,685727
13-04-2018 05:45,1150.35,1157,1150.05,1154.55,368292
13-04-2018 06:45,1154.55,1156,1146.3,1149,296145
13-04-2018 07:45,1148.9,1151.35,1143.6,1147.1,290162
13-04-2018 08:45,1147.2,1156,1144.65,1150,442358
13-04-2018 09:45,1150,1154.4,1149.6,1151.1,208801
16-04-2018 03:45,1149.1,1157.1,1145.9,1151.65,217352
16-04-2018 04:45,1151.65,1152,1147.1,1150.45,101697
16-04-2018 05:45,1150.5,1153,1150.1,1152.95,86133
16-04-2018 06:45,1153,1155.95,1152.55,1154.3,91958
16-04-2018 07:45,1155.4,1170.4,1155.4,1169.7,483733
16-04-2018 08:45,1169.25,1173,1168.3,1171,335720
16-04-2018 09:45,1171.5,1174.4,1170.4,1172.1,307970
17-04-2018 03:45,1176.4,1176.4,1164.25,1164.95,217215
17-04-2018 04:45,1164,1169.5,1161,1162.3,142344
17-04-2018 05:45,1162.7,1165.1,1161.55,1165.1,64999
17-04-2018 06:45,1164.8,1170.35,1164.8,1168.5,103724
17-04-2018 07:45,1168.75,1173.1,1168.4,1171.65,141583
17-04-2018 08:45,1171.35,1171.75,1163.4,1163.5,150166
17-04-2018 09:45,1164.2,1166,1162.9,1164.85,90426
18-04-2018 03:30,1164.85,1164.85,1164.85,1164.85,0
18-04-2018 04:30,1167.5,1167.5,1155.25,1157.1,159945
18-04-2018 05:30,1157,1158.85,1155.2,1158.85,91825
18-04-2018 06:30,1159.05,1161,1155.05,1155.95,152375
18-04-2018 07:30,1155.3,1161.95,1153.5,1161.9,171082
18-04-2018 08:30,1161.5,1163.45,1155.85,1157.55,115056
18-04-2018 09:30,1157.5,1161.25,1151.55,1153.95,198850
19-04-2018 03:45,1155.25,1159.7,1152.2,1159.1,111952
19-04-2018 04:45,1159.3,1165.25,1152.7,1154,205501
19-04-2018 05:45,1154.15,1155,1151.25,1153.6,59642
19-04-2018 06:45,1154,1160.6,1154,1159.7,83677
19-04-2018 07:45,1159,1161.95,1156.55,1157.2,65626
19-04-2018 08:45,1156.9,1158.55,1152.5,1154.65,80279
19-04-2018 09:45,1154.05,1155.8,1152.1,1153.85,52799
20-04-2018 03:45,1150.8,1154.3,1145.45,1151.85,146019
20-04-2018 04:45,1151.6,1151.7,1148.75,1150.7,73486
20-04-2018 05:45,1150.5,1152.5,1147.55,1147.55,167432
20-04-2018 06:45,1147.5,1152.5,1147.5,1151.65,151324
20-04-2018 07:45,1151.65,1155.85,1149.5,1155.65,252038
20-04-2018 08:45,1155.2,1155.2,1150,1151.05,322856
20-04-2018 09:45,1151,1161.9,1150.75,1152.85,104748
23-04-2018 03:45,1159,1162.8,1153.3,1159,188070
23-04-2018 04:45,1159.05,1164.6,1155.9,1164.6,116114
23-04-2018 05:45,1164.05,1167,1162.5,1167,120335
23-04-2018 06:45,1166.5,1177.15,1166.5,1172.05,409136
23-04-2018 07:45,1172,1174.3,1168.6,1173.4,172283
23-04-2018 08:45,1174.05,1174.35,1167.75,1168.7,272226
23-04-2018 09:45,1168.75,1172.75,1167.5,1169,74943
24-04-2018 03:45,1172.3,1172.3,1158.05,1161.65,170759
24-04-2018 04:45,1161.85,1162.1,1154.35,1157.6,129679
24-04-2018 05:45,1157.55,1160.95,1157.05,1157.6,82065
24-04-2018 06:45,1157.3,1161.1,1156.2,1160,170153
24-04-2018 07:45,1160.15,1166.35,1159.3,1166.1,176143
24-04-2018 08:45,1166.45,1167.95,1160.1,1162.3,208307
24-04-2018 09:45,1162.9,1168,1162.9,1166,54734
25-04-2018 03:45,1162.55,1163.4,1154.7,1159,149773
25-04-2018 04:45,1159,1161.95,1155.3,1155.9,120227
25-04-2018 05:45,1156.25,1159.7,1150.7,1158.2,186362
25-04-2018 06:45,1157.95,1160.7,1152.55,1158,147033
25-04-2018 07:45,1158.35,1163.95,1157.1,1158.8,204928
25-04-2018 08:45,1157.55,1169.75,1156.8,1166.95,378617
25-04-2018 09:45,1167.2,1167.85,1163.35,1167.85,64400
26-04-2018 03:45,1168,1169.3,1162.6,1165.35,143474
26-04-2018 04:45,1165.2,1166.9,1161.05,1163.8,94765
26-04-2018 05:45,1164.5,1168.4,1164.1,1166.6,93579
26-04-2018 06:45,1166.15,1166.5,1162.8,1165.55,67086
26-04-2018 07:45,1165,1167.95,1163.2,1167.95,131648
26-04-2018 08:45,1166.95,1187.85,1164.65,1185.95,1348100
26-04-2018 09:45,1185.55,1192,1183.3,1184.05,1312365
27-04-2018 03:45,1191.95,1204.95,1182.9,1193,664957
27-04-2018 04:45,1193,1193,1183.2,1186.15,301729
27-04-2018 05:45,1185.8,1185.95,1178.95,1181,145960
27-04-2018 06:45,1181.05,1186.5,1179.85,1185.7,137935
27-04-2018 07:45,1185.75,1188,1182,1185.95,212284
27-04-2018 08:45,1185.65,1190.9,1184.9,1189,240632
27-04-2018 09:45,1189.05,1192,1186.9,1192,111180
30-04-2018 03:45,1197.6,1208.4,1195.1,1205.95,393254
30-04-2018 04:45,1206.15,1208.95,1193.6,1195,369260
30-04-2018 05:45,1195,1205,1195,1202.4,150526
30-04-2018 06:45,1201.25,1209.1,1198.1,1206.8,235538
30-04-2018 07:45,1206.7,1218.5,1194.7,1206.65,1175567
30-04-2018 08:45,1206.65,1215,1200.6,1211.2,844155
30-04-2018 09:45,1211.55,1217,1208.15,1213.6,255252
02-05-2018 03:45,1229.95,1260.3,1225.85,1248.85,2317073
02-05-2018 04:45,1248.85,1276.3,1248.6,1273.2,1453892
02-05-2018 05:45,1272.8,1280.7,1271,1279.65,1118989
02-05-2018 06:45,1279.5,1287.95,1276.05,1278.45,1374907
02-05-2018 07:45,1278.65,1282,1262,1264.15,861424
02-05-2018 08:45,1264.6,1265.9,1250.35,1256.6,1320372
02-05-2018 09:45,1256.55,1261,1253.9,1256.85,407892
03-05-2018 03:45,1254.8,1262.8,1242,1243.05,722693
03-05-2018 04:45,1242.8,1255.5,1242.4,1248.75,370352
03-05-2018 05:45,1249.5,1250,1233.05,1235.3,367375
03-05-2018 06:45,1235.4,1236.2,1226,1229.6,513511
03-05-2018 07:45,1229.55,1240.65,1229.55,1235.5,300993
03-05-2018 08:45,1235.25,1238.6,1232.25,1234,323649
03-05-2018 09:45,1234,1235.05,1231.1,1233.55,371765
04-05-2018 03:45,1240.2,1240.2,1224,1225.8,357948
04-05-2018 04:45,1225.8,1226.2,1221,1224.2,229990
04-05-2018 05:45,1224.55,1227,1218.3,1219.95,174194
04-05-2018 06:45,1219.75,1224.45,1214.1,1223.5,348259
04-05-2018 07:45,1224.4,1228.75,1223.35,1225.4,251361
04-05-2018 08:45,1225.95,1235.9,1224.8,1233.1,422578
04-05-2018 09:45,1233,1236.95,1231.65,1233.45,128527
07-05-2018 03:45,1240,1247.9,1234.6,1235.15,407682
07-05-2018 04:45,1235.15,1235.95,1229.65,1233.45,323187
07-05-2018 05:45,1233.55,1237.45,1233.5,1235.85,226505
07-05-2018 06:45,1235.9,1242.65,1235.6,1241.75,313353
07-05-2018 07:45,1242.35,1243,1240.2,1241.85,309784
07-05-2018 08:45,1242,1247,1240.85,1246.35,567160
07-05-2018 09:45,1245.95,1247.1,1243,1245.05,157392
08-05-2018 03:45,1247.5,1247.5,1226.4,1234.85,443051
08-05-2018 04:45,1234.6,1240.75,1234.6,1239.9,519874
08-05-2018 05:45,1240,1240.5,1231.4,1231.4,330400
08-05-2018 06:45,1231.85,1234.9,1230.95,1232.5,342835
08-05-2018 07:45,1232.5,1235.7,1232.5,1234.7,251632
08-05-2018 08:45,1234.45,1243.9,1234.3,1242.75,550101
08-05-2018 09:45,1242.55,1244.75,1241.9,1242,229759
09-05-2018 03:45,1237,1246.05,1233,1244.75,271224
09-05-2018 04:45,1244.75,1245.5,1239.65,1244.25,171680
09-05-2018 05:45,1242.45,1243.15,1239.9,1241.25,208661
09-05-2018 06:45,1241.1,1241.9,1239.9,1241,126462
09-05-2018 07:45,1241.05,1244,1240.2,1242.25,157805
09-05-2018 08:45,1242.85,1254.65,1241.4,1249.6,526820
09-05-2018 09:45,1249.9,1255.2,1247.05,1251.15,207349
10-05-2018 03:45,1254.7,1260,1250.25,1260,300879
10-05-2018 04:45,1259.5,1259.75,1251.85,1254.9,122531
10-05-2018 05:45,1254.8,1254.8,1245.05,1250.2,136342
10-05-2018 06:45,1250.5,1254,1249,1253.5,74312
10-05-2018 07:45,1254,1258.45,1252.2,1253.45,93802
10-05-2018 08:45,1253.6,1256.1,1247.3,1248.5,150148
10-05-2018 09:45,1247.8,1249.7,1243.5,1247.5,105527
11-05-2018 03:45,1252,1257.5,1250.25,1253.35,122729
11-05-2018 04:45,1253.4,1262.85,1252.6,1260.4,203325
11-05-2018 05:45,1260.35,1260.5,1255,1258.45,111767
11-05-2018 06:45,1258.45,1258.65,1253,1255.7,169616
11-05-2018 07:45,1255.85,1260.9,1253.15,1259.7,174170
11-05-2018 08:45,1259.4,1272.4,1255.9,1264.65,493308
11-05-2018 09:45,1265.95,1268.1,1263.15,1267.3,140663
14-05-2018 03:45,1267.5,1281.25,1257.6,1279.6,283287
14-05-2018 04:45,1279.8,1288.05,1276.7,1277.6,459196
14-05-2018 05:45,1277.75,1277.75,1268.1,1269.05,184610
14-05-2018 06:45,1268.85,1272.75,1267.95,1269.8,163393
14-05-2018 07:45,1269.55,1273.3,1266.3,1270.5,209576
14-05-2018 08:45,1269.95,1275.25,1269.95,1272.95,275471
14-05-2018 09:45,1272.5,1272.85,1266,1271.6,97704
15-05-2018 03:45,1270,1291,1260.55,1290.7,880049
15-05-2018 04:45,1290.75,1301.7,1288.05,1299.85,372081
15-05-2018 05:45,1299.4,1299.7,1288.8,1293,231419
15-05-2018 06:45,1293.65,1304.45,1290.8,1291.75,608705
15-05-2018 07:45,1291.75,1301.95,1291.7,1298.65,329459
15-05-2018 08:45,1297.35,1298.25,1287.15,1290,869982
15-05-2018 09:45,1289.95,1289.95,1279.75,1280,685204
16-05-2018 03:45,1271.9,1277.25,1265.5,1274.35,410138
16-05-2018 04:45,1274.15,1288,1273.45,1285.6,253927
16-05-2018 05:45,1285.35,1292.95,1285.35,1287.25,194566
16-05-2018 06:45,1287.9,1291.5,1284.3,1286.6,132640
16-05-2018 07:45,1286.65,1288.15,1277.15,1279.15,155456
16-05-2018 08:45,1279.15,1284.3,1277.5,1278.85,151219
16-05-2018 09:45,1279,1285.45,1279,1281.4,79898
17-05-2018 03:45,1286.6,1296,1281.95,1289.35,275176
17-05-2018 04:45,1289.4,1290.1,1278.1,1280.45,401213
17-05-2018 05:45,1280.45,1282.6,1279.05,1280.25,285373
17-05-2018 06:45,1279.85,1282.15,1278.4,1278.7,183513
17-05-2018 07:45,1278.45,1279.95,1272.7,1274.95,338673
17-05-2018 08:45,1274.95,1275.75,1270,1270.05,534641
17-05-2018 09:45,1270.1,1271.3,1265.6,1270.7,181681
18-05-2018 03:45,1268,1278.8,1268,1274.45,467201
18-05-2018 04:45,1275.1,1275.5,1271.5,1275.25,252726
18-05-2018 05:45,1275.3,1284,1273.9,1280.3,562008
18-05-2018 06:45,1280.15,1283,1279.5,1280,449959
18-05-2018 07:45,1280.15,1289.05,1279.65,1288.05,413864
18-05-2018 08:45,1287.85,1295.45,1287,1294.65,892408
18-05-2018 09:45,1294.9,1296.95,1293.85,1294.4,330053
21-05-2018 03:45,1299.3,1299.4,1280.1,1285.25,432811
21-05-2018 04:45,1285.1,1285.1,1274.45,1282.8,230863
21-05-2018 05:45,1283,1285,1275,1278,313689
21-05-2018 06:45,1278,1282.2,1274.6,1281.5,211583
21-05-2018 07:45,1281.2,1282.9,1278.85,1282.05,245995
21-05-2018 08:45,1282.45,1285,1277.25,1277.45,391017
21-05-2018 09:45,1277.65,1277.65,1270.3,1271.5,168793
22-05-2018 03:45,1276.8,1280.1,1272.5,1276.5,233515
22-05-2018 04:45,1276.7,1284.25,1274.6,1275.4,188191
22-05-2018 05:45,1274.9,1278.1,1268.4,1270.05,155729
22-05-2018 06:45,1270.05,1278.25,1268.65,1272.5,159225
22-05-2018 07:45,1272.45,1277.05,1269.45,1269.45,176365
22-05-2018 08:45,1269.35,1269.4,1259.05,1263.9,350366
22-05-2018 09:45,1263.8,1265.05,1261.7,1262.7,93718
23-05-2018 03:45,1261.85,1264.95,1254.85,1257.9,269167
23-05-2018 04:45,1258,1258.9,1254.25,1256,223157
23-05-2018 05:45,1255.05,1256.75,1245.1,1247.65,231045
23-05-2018 06:45,1247.75,1253.85,1242.65,1253.85,144137
23-05-2018 07:45,1253.9,1255.2,1245.9,1253.5,281405
23-05-2018 08:45,1254.45,1257.95,1251.05,1254.55,262181
23-05-2018 09:45,1254.45,1256.6,1250.2,1255.35,101329
24-05-2018 03:45,1252,1267.2,1246.15,1263,351866
24-05-2018 04:45,1263,1263.8,1253.55,1256,262907
24-05-2018 05:45,1255.95,1259.4,1254.1,1259.4,134807
24-05-2018 06:45,1259.55,1266.8,1259.05,1265.75,197785
24-05-2018 07:45,1265.2,1272.7,1262.5,1265.2,242651
24-05-2018 08:45,1266.3,1277,1264.9,1276.9,251822
24-05-2018 09:45,1277.55,1279.2,1275.45,1275.45,129350
25-05-2018 03:45,1277.55,1283.5,1272.5,1280.7,166153
25-05-2018 04:45,1280.15,1288,1278.05,1284.55,126564
25-05-2018 05:45,1284.3,1289.9,1284.3,1286.55,81041
25-05-2018 06:45,1286.7,1293.5,1286.5,1291.6,81514
25-05-2018 07:45,1292.75,1301,1290.3,1297.1,208558
25-05-2018 08:45,1297.35,1306.55,1295,1297.3,284792
25-05-2018 09:45,1297.1,1297.2,1294.45,1295,115432
28-05-2018 03:45,1304.25,1307.85,1296,1300,147233
28-05-2018 04:45,1299.65,1300.15,1298.05,1299.95,96310
28-05-2018 05:45,1299.5,1300.4,1297.8,1300,366914
28-05-2018 06:45,1300,1304.15,1299.55,1303.8,246949
28-05-2018 07:45,1303.4,1304.2,1299.05,1299.9,102835
28-05-2018 08:45,1300.3,1309.55,1299.65,1301.8,274711
28-05-2018 09:45,1301.3,1301.3,1290.55,1297.15,292079
29-05-2018 03:45,1297,1297,1286.6,1289.55,137023
29-05-2018 04:45,1289.65,1293,1286.3,1292,157307
29-05-2018 05:45,1292,1300,1290.1,1290.95,192436
29-05-2018 06:45,1290.5,1294.85,1288.55,1292,95489
29-05-2018 07:45,1292.15,1295.25,1289.6,1290,157162
29-05-2018 08:45,1290,1290.45,1282.9,1285.55,299657
29-05-2018 09:45,1285.95,1286.7,1279.3,1284.25,54485
30-05-2018 03:45,1276.5,1283.2,1270.5,1274.65,650862
30-05-2018 04:45,1274.65,1280.9,1273.95,1279.75,98765
30-05-2018 05:45,1279.8,1287.3,1279.8,1285.85,136869
30-05-2018 06:45,1285.95,1304.25,1284.95,1303.25,322086
30-05-2018 07:45,1303.55,1308.15,1292.65,1293.1,370747
30-05-2018 08:45,1293.35,1306,1292,1305.6,289372
30-05-2018 09:45,1305.6,1306.75,1301.7,1303.25,174949
31-05-2018 03:45,1310,1313.95,1302.3,1305.65,745977
31-05-2018 04:45,1305.5,1307.5,1304.4,1305.5,530517
31-05-2018 05:45,1305.4,1310.25,1305,1308,321454
31-05-2018 06:45,1308.3,1312.95,1306.15,1311.15,308286
31-05-2018 07:45,1311.25,1318,1310.15,1315.3,595103
31-05-2018 08:45,1315.75,1398,1311.7,1318.85,2707627
31-05-2018 09:45,1318.25,1334.6,1316,1334.6,1471999
01-06-2018 03:45,1318.75,1333.75,1307.8,1325.05,549811
01-06-2018 04:45,1324.05,1327.95,1315.05,1319.55,275672
01-06-2018 05:45,1319.7,1322.25,1315.2,1317.85,309395
01-06-2018 06:45,1317.85,1325.2,1316.9,1320.55,186789
01-06-2018 07:45,1321.35,1332.8,1319.6,1326.75,290596
01-06-2018 08:45,1326.75,1331.1,1321,1321.1,267906
01-06-2018 09:45,1321,1321,1313.75,1318,449131
04-06-2018 03:45,1325.85,1332.75,1308.4,1309.35,419841
04-06-2018 04:45,1309,1313.9,1307.35,1309.95,200514
04-06-2018 05:45,1309.95,1311.35,1308.3,1309.85,120998
04-06-2018 06:45,1310,1310.3,1301,1303.35,137537
04-06-2018 07:45,1302,1304.5,1293.8,1294.6,197198
04-06-2018 08:45,1294.7,1310,1293.4,1306.5,304170
04-06-2018 09:45,1305.3,1305.9,1301.55,1303.95,77399
05-06-2018 03:45,1303.2,1312.65,1303.2,1310,327991
05-06-2018 04:45,1310,1310,1302.4,1302.85,196438
05-06-2018 05:45,1303,1309.45,1297.25,1309.4,490251
05-06-2018 06:45,1309.55,1310.25,1307,1309.05,216114
05-06-2018 07:45,1309.1,1309.8,1302.65,1304.3,180289
05-06-2018 08:45,1304.05,1311.1,1302.05,1304.05,485203
05-06-2018 09:45,1303.7,1305,1303.6,1304.7,188636
06-06-2018 03:45,1303.8,1311.9,1300.1,1310.15,187006
06-06-2018 04:45,1310,1315.8,1309.7,1314.7,124240
06-06-2018 05:45,1314.7,1316,1311.5,1312.45,81379
06-06-2018 06:45,1313,1313.8,1309.15,1313.15,170611
06-06-2018 07:45,1313.05,1318.8,1313,1315.55,97318
06-06-2018 08:45,1316.5,1320.5,1309.55,1315.25,298497
06-06-2018 09:45,1316.6,1317.8,1313.85,1315.7,71007
07-06-2018 03:45,1321.65,1334,1321.65,1332.15,327334
07-06-2018 04:45,1332.8,1334.7,1330,1330.6,112990
07-06-2018 05:45,1330,1331.6,1326.85,1329.8,354847
07-06-2018 06:45,1329.45,1332.3,1326.55,1329.25,133451
07-06-2018 07:45,1330,1331,1317.35,1319.65,721868
07-06-2018 08:45,1319.85,1321.55,1310,1311,210679
07-06-2018 09:45,1310.1,1312.5,1307.5,1310.45,187077
08-06-2018 03:45,1307,1312.75,1301.3,1306.7,443987
08-06-2018 04:45,1306.5,1309,1304.75,1305.55,286969
08-06-2018 05:45,1306,1308,1305,1306.95,320370
08-06-2018 06:45,1306.95,1309.7,1304.35,1309.4,152032
08-06-2018 07:45,1310.2,1324.9,1310,1323.35,327245
08-06-2018 08:45,1323.9,1324.25,1317.25,1318.35,237255
